segment_id,source_clip,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos,cell
1673394_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1673394/site_257_item_1673394_clip_004.webm,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1680401_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_002.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_002.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip002_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_002.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip002_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_002.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip002_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_002.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_003.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip003_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_003.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_004.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip004_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_004.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_011.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_011.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip011_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_011.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip011_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_011.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip011_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_011.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_012.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_013.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_013.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip013_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_013.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip013_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_013.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_015.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_015.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_018.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_018.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1680401_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680401/site_257_item_1680401_clip_019.webm,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1313286_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_001.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_002.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_002.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_003.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip003_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_003.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip003_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_003.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip003_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_003.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_004.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip004_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_004.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_007.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_008.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_011.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_011.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip011_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_011.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip011_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_011.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_012.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_013.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_015.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_016.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_016.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_017.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313286_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313286/site_257_item_1313286_clip_017.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1313390_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_001.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_001.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip001_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_001.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_002.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_003.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_005.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_006.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip006_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_006.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_007.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_008.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_008.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip008_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_008.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip008_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_008.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip008_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_008.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_009.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_009.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip009_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_009.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_010.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip010_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_010.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313390_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313390/site_257_item_1313390_clip_012.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1313667_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_001.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1313667_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_002.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1313667_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_011.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1313667_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_012.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1313667_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_013.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1313667_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_015.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1313667_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_024.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_001.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_002.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_002.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip002_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_002.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip002_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_002.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_003.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip003_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_003.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip003_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_003.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip003_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_003.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip003_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_003.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_005.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_007.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_007.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_008.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_009.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_011.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_011.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_013.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_013.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_014.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_014.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_015.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_016.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_017.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_017.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip017_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_017.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_020.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip020_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_020.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip020_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_020.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip020_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_020.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip020_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_020.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip020_s005,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_020.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_021.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1536532_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_003.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip003_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_003.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_004.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_005.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_006.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_012.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_012.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip012_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_012.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_016.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_017.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_018.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_019.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_023.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536563_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536563/site_257_item_1536563_clip_008.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536563_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536563/site_257_item_1536563_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536563_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536563/site_257_item_1536563_clip_019.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1539712_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539712/site_257_item_1539712_clip_015.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1678158_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_002.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_002.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_004.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_005.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_005.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_008.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_008.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_010.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip010_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_010.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip010_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_010.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_011.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1680271_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680271/site_257_item_1680271_clip_004.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1680500_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip009_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_010.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_011.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_014.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
