clip_id,segment_id,recording_id,recording_date,diel_bin,season,split,duration_s,audio_path,caption,temperature_c,humidity_pct,wind_speed_ms,status
0362_1313286_clip009_s000,1313286_clip009_s000,1313286,2023-05-10,night,autumn,train,13.514,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0362_1313286_clip009_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0363_1313286_clip009_s001,1313286_clip009_s001,1313286,2023-05-10,night,autumn,train,13.909,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0363_1313286_clip009_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0364_1313286_clip009_s002,1313286_clip009_s002,1313286,2023-05-10,night,autumn,train,10.704,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0364_1313286_clip009_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0365_1313286_clip009_s003,1313286_clip009_s003,1313286,2023-05-10,night,autumn,train,12.864,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0365_1313286_clip009_s003/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0366_1313286_clip011_s000,1313286_clip011_s000,1313286,2023-05-10,night,autumn,train,10.263,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0366_1313286_clip011_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0367_1313286_clip011_s001,1313286_clip011_s001,1313286,2023-05-10,night,autumn,train,10.008,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0367_1313286_clip011_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0368_1313286_clip011_s002,1313286_clip011_s002,1313286,2023-05-10,night,autumn,train,11.122,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0368_1313286_clip011_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0369_1313286_clip011_s003,1313286_clip011_s003,1313286,2023-05-10,night,autumn,train,18.251,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0369_1313286_clip011_s003/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0370_1313286_clip012_s000,1313286_clip012_s000,1313286,2023-05-10,night,autumn,val,10.031,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0370_1313286_clip012_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0371_1313286_clip013_s000,1313286_clip013_s000,1313286,2023-05-10,night,autumn,train,10.937,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0371_1313286_clip013_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0372_1313286_clip014_s000,1313286_clip014_s000,1313286,2023-05-10,night,autumn,train,14.861,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0372_1313286_clip014_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0373_1313286_clip015_s000,1313286_clip015_s000,1313286,2023-05-10,night,autumn,train,11.61,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0373_1313286_clip015_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0374_1313286_clip016_s000,1313286_clip016_s000,1313286,2023-05-10,night,autumn,train,17.276,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0374_1313286_clip016_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0375_1313286_clip016_s001,1313286_clip016_s001,1313286,2023-05-10,night,autumn,train,17.647,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0375_1313286_clip016_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0376_1313286_clip017_s000,1313286_clip017_s000,1313286,2023-05-10,night,autumn,train,12.957,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0376_1313286_clip017_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0377_1313286_clip017_s001,1313286_clip017_s001,1313286,2023-05-10,night,autumn,train,11.146,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0377_1313286_clip017_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, recorded 2023-05-10, no music, no machinery",10.9,53.11,1.4,ok
0378_1535532_clip001_s000,1535532_clip001_s000,1535532,2024-04-10,night,autumn,train,10.379,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0378_1535532_clip001_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0379_1535532_clip002_s000,1535532_clip002_s000,1535532,2024-04-10,night,autumn,train,13.56,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0379_1535532_clip002_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0380_1535532_clip002_s001,1535532_clip002_s001,1535532,2024-04-10,night,autumn,train,22.221,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0380_1535532_clip002_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0381_1535532_clip002_s002,1535532_clip002_s002,1535532,2024-04-10,night,autumn,train,14.582,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0381_1535532_clip002_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0382_1535532_clip002_s003,1535532_clip002_s003,1535532,2024-04-10,night,autumn,val,13.839,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0382_1535532_clip002_s003/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0383_1535532_clip003_s000,1535532_clip003_s000,1535532,2024-04-10,night,autumn,train,11.378,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0383_1535532_clip003_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0384_1535532_clip003_s001,1535532_clip003_s001,1535532,2024-04-10,night,autumn,train,11.146,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0384_1535532_clip003_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0385_1535532_clip003_s002,1535532_clip003_s002,1535532,2024-04-10,night,autumn,train,11.517,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0385_1535532_clip003_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0386_1535532_clip003_s003,1535532_clip003_s003,1535532,2024-04-10,night,autumn,train,11.494,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0386_1535532_clip003_s003/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0387_1535532_clip003_s004,1535532_clip003_s004,1535532,2024-04-10,night,autumn,train,12.701,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0387_1535532_clip003_s004/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0388_1535532_clip004_s000,1535532_clip004_s000,1535532,2024-04-10,night,autumn,train,13.003,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0388_1535532_clip004_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0389_1535532_clip004_s001,1535532_clip004_s001,1535532,2024-04-10,night,autumn,train,12.121,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0389_1535532_clip004_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0390_1535532_clip005_s000,1535532_clip005_s000,1535532,2024-04-10,night,autumn,train,10.217,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0390_1535532_clip005_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0391_1535532_clip006_s000,1535532_clip006_s000,1535532,2024-04-10,night,autumn,train,10.913,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0391_1535532_clip006_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0392_1535532_clip007_s000,1535532_clip007_s000,1535532,2024-04-10,night,autumn,train,10.867,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0392_1535532_clip007_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0393_1535532_clip007_s001,1535532_clip007_s001,1535532,2024-04-10,night,autumn,train,10.96,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0393_1535532_clip007_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0394_1535532_clip008_s000,1535532_clip008_s000,1535532,2024-04-10,night,autumn,val,15.534,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0394_1535532_clip008_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0395_1535532_clip009_s000,1535532_clip009_s000,1535532,2024-04-10,night,autumn,train,10.031,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0395_1535532_clip009_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0396_1535532_clip011_s000,1535532_clip011_s000,1535532,2024-04-10,night,autumn,train,11.029,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0396_1535532_clip011_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0397_1535532_clip011_s001,1535532_clip011_s001,1535532,2024-04-10,night,autumn,train,11.726,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0397_1535532_clip011_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0398_1535532_clip013_s000,1535532_clip013_s000,1535532,2024-04-10,night,autumn,train,12.562,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0398_1535532_clip013_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0399_1535532_clip013_s001,1535532_clip013_s001,1535532,2024-04-10,night,autumn,train,11.865,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0399_1535532_clip013_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0400_1535532_clip014_s000,1535532_clip014_s000,1535532,2024-04-10,night,autumn,train,15.047,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0400_1535532_clip014_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0401_1535532_clip014_s001,1535532_clip014_s001,1535532,2024-04-10,night,autumn,train,10.612,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0401_1535532_clip014_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0402_1535532_clip015_s000,1535532_clip015_s000,1535532,2024-04-10,night,autumn,train,10.286,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0402_1535532_clip015_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0403_1535532_clip016_s000,1535532_clip016_s000,1535532,2024-04-10,night,autumn,train,14.512,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0403_1535532_clip016_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0404_1535532_clip017_s000,1535532_clip017_s000,1535532,2024-04-10,night,autumn,train,10.542,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0404_1535532_clip017_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0405_1535532_clip017_s001,1535532_clip017_s001,1535532,2024-04-10,night,autumn,train,10.379,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0405_1535532_clip017_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0406_1535532_clip017_s002,1535532_clip017_s002,1535532,2024-04-10,night,autumn,val,11.308,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0406_1535532_clip017_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0407_1535532_clip018_s000,1535532_clip018_s000,1535532,2024-04-10,night,autumn,val,12.585,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0407_1535532_clip018_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0408_1535532_clip019_s000,1535532_clip019_s000,1535532,2024-04-10,night,autumn,train,10.24,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0408_1535532_clip019_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0409_1535532_clip020_s000,1535532_clip020_s000,1535532,2024-04-10,night,autumn,train,12.399,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0409_1535532_clip020_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0410_1535532_clip020_s001,1535532_clip020_s001,1535532,2024-04-10,night,autumn,train,10.356,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0410_1535532_clip020_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0411_1535532_clip020_s002,1535532_clip020_s002,1535532,2024-04-10,night,autumn,train,10.495,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0411_1535532_clip020_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0412_1535532_clip020_s003,1535532_clip020_s003,1535532,2024-04-10,night,autumn,train,10.333,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0412_1535532_clip020_s003/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0413_1535532_clip020_s004,1535532_clip020_s004,1535532,2024-04-10,night,autumn,train,10.82,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0413_1535532_clip020_s004/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0414_1535532_clip020_s005,1535532_clip020_s005,1535532,2024-04-10,night,autumn,train,10.356,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0414_1535532_clip020_s005/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0415_1535532_clip021_s000,1535532_clip021_s000,1535532,2024-04-10,night,autumn,train,10.82,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0415_1535532_clip021_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0416_1535532_clip023_s000,1535532_clip023_s000,1535532,2024-04-10,night,autumn,val,12.098,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0416_1535532_clip023_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), moderate humidity, moderate wind, recorded 2024-04-10, no music, no machinery",13.33,52.46,2.7,ok
0417_1539712_clip004_s000,1539712_clip004_s000,1539712,2024-04-23,night,autumn,train,12.492,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0417_1539712_clip004_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, mild (19C), moderate humidity, light breeze, recorded 2024-04-23, no music, no machinery",19.21,52.33,1.57,ok
0418_1539712_clip015_s000,1539712_clip015_s000,1539712,2024-04-23,night,autumn,train,12.841,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0418_1539712_clip015_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, mild (19C), moderate humidity, light breeze, recorded 2024-04-23, no music, no machinery",19.21,52.33,1.57,ok
0419_1539712_clip023_s000,1539712_clip023_s000,1539712,2024-04-23,night,autumn,train,10.495,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0419_1539712_clip023_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, mild (19C), moderate humidity, light breeze, recorded 2024-04-23, no music, no machinery",19.21,52.33,1.57,ok
0420_1536532_clip003_s000,1536532_clip003_s000,1536532,2024-05-13,night,autumn,val,13.096,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0420_1536532_clip003_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0421_1536532_clip003_s001,1536532_clip003_s001,1536532,2024-05-13,night,autumn,train,13.259,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0421_1536532_clip003_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0422_1536532_clip004_s000,1536532_clip004_s000,1536532,2024-05-13,night,autumn,train,10.24,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0422_1536532_clip004_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0423_1536532_clip005_s000,1536532_clip005_s000,1536532,2024-05-13,night,autumn,train,13.189,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0423_1536532_clip005_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0424_1536532_clip006_s000,1536532_clip006_s000,1536532,2024-05-13,night,autumn,train,11.447,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0424_1536532_clip006_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0425_1536532_clip009_s000,1536532_clip009_s000,1536532,2024-05-13,night,autumn,train,11.54,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0425_1536532_clip009_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0426_1536532_clip009_s001,1536532_clip009_s001,1536532,2024-05-13,night,autumn,train,10.913,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0426_1536532_clip009_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0427_1536532_clip010_s000,1536532_clip010_s000,1536532,2024-05-13,night,autumn,train,10.194,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0427_1536532_clip010_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0428_1536532_clip010_s001,1536532_clip010_s001,1536532,2024-05-13,night,autumn,val,10.054,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0428_1536532_clip010_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0429_1536532_clip012_s000,1536532_clip012_s000,1536532,2024-05-13,night,autumn,train,11.378,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0429_1536532_clip012_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0430_1536532_clip012_s001,1536532_clip012_s001,1536532,2024-05-13,night,autumn,train,11.54,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0430_1536532_clip012_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0431_1536532_clip012_s002,1536532_clip012_s002,1536532,2024-05-13,night,autumn,train,10.565,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0431_1536532_clip012_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0432_1536532_clip013_s000,1536532_clip013_s000,1536532,2024-05-13,night,autumn,train,14.629,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0432_1536532_clip013_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0433_1536532_clip016_s000,1536532_clip016_s000,1536532,2024-05-13,night,autumn,train,11.68,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0433_1536532_clip016_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0434_1536532_clip017_s000,1536532_clip017_s000,1536532,2024-05-13,night,autumn,train,11.958,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0434_1536532_clip017_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0435_1536532_clip018_s000,1536532_clip018_s000,1536532,2024-05-13,night,autumn,train,12.353,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0435_1536532_clip018_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0436_1536532_clip019_s000,1536532_clip019_s000,1536532,2024-05-13,night,autumn,train,14.303,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0436_1536532_clip019_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0437_1536532_clip023_s000,1536532_clip023_s000,1536532,2024-05-13,night,autumn,train,10.913,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0437_1536532_clip023_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, recorded 2024-05-13, no music, no machinery",13.61,78.02,1.4,ok
0438_1536563_clip001_s000,1536563_clip001_s000,1536563,2024-05-16,night,autumn,val,11.262,resources/site_257_bowra-dry-a/mvp2_per_cell_dataset/clips/0438_1536563_clip001_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, mild (15C), humid air, light breeze, recorded 2024-05-16, no music, no machinery",15.0,74.66,1.47,ok
