segment_id,source_clip,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos,cell
1535532_clip020_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_020.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip020_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_020.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip020_s005,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_020.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_021.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1535532_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535532/site_257_item_1535532_clip_023.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1536532_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_004.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_005.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_012.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_012.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip012_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_012.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_013.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_016.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_017.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536532_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536532/site_257_item_1536532_clip_018.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536563_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536563/site_257_item_1536563_clip_008.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536563_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536563/site_257_item_1536563_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1536563_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536563/site_257_item_1536563_clip_019.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1539712_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539712/site_257_item_1539712_clip_004.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1539712_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539712/site_257_item_1539712_clip_015.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1539712_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539712/site_257_item_1539712_clip_023.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1678158_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_002.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_002.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_004.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_005.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_005.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_006.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip006_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_006.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip006_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_006.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_008.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_008.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_009.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_010.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip010_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_010.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip010_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_010.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1678158_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678158/site_257_item_1678158_clip_011.webm,night,autumn,-0.258819,0.965926,0.866025,-0.5,autumn_night
1680271_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680271/site_257_item_1680271_clip_004.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1680500_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip009_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_009.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_010.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_011.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_013.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_014.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_014.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_015.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_017.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_018.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_018.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_020.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip020_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_020.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip020_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_020.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680500_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_022.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_002.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_003.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_004.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_011.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_011.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_012.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_012.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip012_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_012.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_013.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_013.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip013_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_013.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_014.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_014.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_016.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_016.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip016_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_016.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_017.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_019.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip019_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_019.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip019_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_019.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_021.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_022.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_023.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
1680609_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680609/site_257_item_1680609_clip_024.webm,night,autumn,-0.5,0.866025,0.5,-0.866025,autumn_night
216096_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216096/site_257_item_216096_clip_013.webm,night,autumn,-0.5,0.866025,1.0,0.0,autumn_night
216473_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_006.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip006_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_006.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_007.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_007.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_011.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_011.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_012.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_012.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip012_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_012.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip012_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_012.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_015.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_015.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip015_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_015.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip015_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_015.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip015_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_015.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip015_s005,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_015.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_016.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_016.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip016_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_016.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_017.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_017.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_018.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_018.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_019.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_021.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip021_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_021.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip021_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_021.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_023.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip023_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_023.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
216473_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216473/site_257_item_216473_clip_024.webm,night,autumn,-0.5,0.866025,0.866025,-0.5,autumn_night
1313802_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_002.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313802_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_002.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313802_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_004.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313802_clip004_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_004.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313802_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_005.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313802_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_007.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313802_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_007.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313802_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_009.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313802_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_024.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_001.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_001.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_002.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_002.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_004.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_006.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_007.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_007.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_011.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_012.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_012.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_013.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_013.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_014.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_015.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_016.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_021.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1313828_clip021_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_021.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1314116_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314116/site_257_item_1314116_clip_001.webm,dawn,winter,1.0,0.0,-0.5,-0.866025,winter_dawn
1314116_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314116/site_257_item_1314116_clip_005.webm,dawn,winter,1.0,0.0,-0.5,-0.866025,winter_dawn
1314116_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314116/site_257_item_1314116_clip_005.webm,dawn,winter,1.0,0.0,-0.5,-0.866025,winter_dawn
1535637_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535637/site_257_item_1535637_clip_002.webm,dawn,winter,0.965926,0.258819,-0.866025,-0.5,winter_dawn
1536798_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536798/site_257_item_1536798_clip_001.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1536798_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536798/site_257_item_1536798_clip_001.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1536798_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536798/site_257_item_1536798_clip_002.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1536798_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536798/site_257_item_1536798_clip_002.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1536798_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536798/site_257_item_1536798_clip_011.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539111_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539111/site_257_item_1539111_clip_003.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539111_clip003_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539111/site_257_item_1539111_clip_003.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539111_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539111/site_257_item_1539111_clip_004.webm,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
