snippet_id,event_type,species_common_name,species_scientific_name,audio_event_id,audio_path,score,quality_score,diel_bin,season,duration_s,recording_id,event_start_seconds,event_end_seconds,source_manifest,verdict,notes
crested_bellbird_top35_2_10094318,crested_bellbird,Crested Bellbird,Oreoica gutturalis,10094318,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/02_audioevent_10094318/bandpass_tightcrop_700_4000hz.wav,0.9992,0.9992,dawn,unknown,5.0,1678407,2868.0,2871.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; no hard overlapping annotation in bandpass crop; spectral_clutter_ok coverage=0.0123, components_per_s=10.00, col_gt25=0.0035"
crested_bellbird_top35_3_15075236,crested_bellbird,Crested Bellbird,Oreoica gutturalis,15075236,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/03_audioevent_15075236/bandpass_tightcrop_700_4000hz.wav,0.9984,0.9984,dawn,unknown,5.0,445722,4947.0,4950.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.0601>0.0500; too_many_bright_call_marks_per_s=76.80>10.00
crested_bellbird_top35_4_17065041,crested_bellbird,Crested Bellbird,Oreoica gutturalis,17065041,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/04_audioevent_17065041/bandpass_tightcrop_700_4000hz.wav,0.9982,0.9982,dawn,unknown,5.0,1539493,5109.0,5112.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; no hard overlapping annotation in bandpass crop; spectral_clutter_ok coverage=0.0072, components_per_s=5.00, col_gt25=0.0000"
crested_bellbird_top35_5_6711280,crested_bellbird,Crested Bellbird,Oreoica gutturalis,6711280,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/05_audioevent_6711280/bandpass_tightcrop_700_4000hz.wav,0.9979,0.9979,dawn,unknown,5.0,1679990,3765.0,3768.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; no hard overlapping annotation in bandpass crop; spectral_clutter_ok coverage=0.0038, components_per_s=3.40, col_gt25=0.0000"
crested_bellbird_top35_6_10535459,crested_bellbird,Crested Bellbird,Oreoica gutturalis,10535459,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/06_audioevent_10535459/bandpass_tightcrop_700_4000hz.wav,0.9978,0.9978,dawn,unknown,5.0,1535308,30.0,33.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=112.00>10.00
crested_bellbird_top35_7_12478794,crested_bellbird,Crested Bellbird,Oreoica gutturalis,12478794,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/07_audioevent_12478794/bandpass_tightcrop_700_4000hz.wav,0.9978,0.9978,dawn,unknown,5.0,214654,1284.0,1287.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.1113>0.0500; too_many_bright_call_marks_per_s=303.00>10.00; dense_vertical_overlap_fraction=0.0615>0.0400
crested_bellbird_top35_8_16859978,crested_bellbird,Crested Bellbird,Oreoica gutturalis,16859978,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/08_audioevent_16859978/bandpass_tightcrop_700_4000hz.wav,0.9976,0.9976,dawn,unknown,5.0,1669023,3309.0,3312.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; no hard overlapping annotation in bandpass crop; spectral_clutter_ok coverage=0.0046, components_per_s=3.40, col_gt25=0.0000"
crested_bellbird_top35_9_22399113,crested_bellbird,Crested Bellbird,Oreoica gutturalis,22399113,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/09_audioevent_22399113/bandpass_tightcrop_700_4000hz.wav,0.9973,0.9973,dawn,unknown,5.0,1536874,2037.0,2046.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=11.40>10.00
crested_bellbird_top35_10_7166234,crested_bellbird,Crested Bellbird,Oreoica gutturalis,7166234,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/10_audioevent_7166234/bandpass_tightcrop_700_4000hz.wav,0.9969,0.9969,dawn,unknown,5.0,1678780,6186.0,6189.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; no hard overlapping annotation in bandpass crop; spectral_clutter_ok coverage=0.0081, components_per_s=6.20, col_gt25=0.0000"
crested_bellbird_top35_11_13360078,crested_bellbird,Crested Bellbird,Oreoica gutturalis,13360078,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/11_audioevent_13360078/bandpass_tightcrop_700_4000hz.wav,0.9969,0.9969,dawn,unknown,5.0,1313384,2859.0,2862.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; no hard overlapping annotation in bandpass crop; spectral_clutter_ok coverage=0.0057, components_per_s=5.20, col_gt25=0.0000"
crested_bellbird_top35_12_7421263,crested_bellbird,Crested Bellbird,Oreoica gutturalis,7421263,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/12_audioevent_7421263/bandpass_tightcrop_700_4000hz.wav,0.9967,0.9967,dawn,unknown,5.0,1400754,2367.0,2370.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=12.40>10.00
crested_bellbird_top35_13_11454339,crested_bellbird,Crested Bellbird,Oreoica gutturalis,11454339,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/13_audioevent_11454339/bandpass_tightcrop_700_4000hz.wav,0.9966,0.9966,dawn,unknown,5.0,1680688,4632.0,4635.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.0864>0.0500; too_many_bright_call_marks_per_s=255.60>10.00
crested_bellbird_top35_14_15733287,crested_bellbird,Crested Bellbird,Oreoica gutturalis,15733287,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/14_audioevent_15733287/bandpass_tightcrop_700_4000hz.wav,0.9965,0.9965,dawn,unknown,5.0,1400756,3192.0,3195.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=34.20>10.00
crested_bellbird_top35_15_16008378,crested_bellbird,Crested Bellbird,Oreoica gutturalis,16008378,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/15_audioevent_16008378/bandpass_tightcrop_700_4000hz.wav,0.9965,0.9965,dawn,unknown,5.0,1681114,456.0,459.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=26.80>10.00
crested_bellbird_top35_16_12359595,crested_bellbird,Crested Bellbird,Oreoica gutturalis,12359595,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/16_audioevent_12359595/bandpass_tightcrop_700_4000hz.wav,0.9963,0.9963,dawn,unknown,5.0,1535975,1488.0,1491.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.0931>0.0500; too_many_bright_call_marks_per_s=106.40>10.00; dense_vertical_overlap_fraction=0.1172>0.0400
crested_bellbird_top35_17_19854896,crested_bellbird,Crested Bellbird,Oreoica gutturalis,19854896,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/17_audioevent_19854896/bandpass_tightcrop_700_4000hz.wav,0.9963,0.9963,dawn,unknown,5.0,216330,639.0,642.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=23.20>10.00
crested_bellbird_top35_18_6112918,crested_bellbird,Crested Bellbird,Oreoica gutturalis,6112918,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/18_audioevent_6112918/bandpass_tightcrop_700_4000hz.wav,0.9961,0.9961,dawn,unknown,5.0,1682148,498.0,501.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=38.20>10.00
crested_bellbird_top35_19_16502154,crested_bellbird,Crested Bellbird,Oreoica gutturalis,16502154,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/19_audioevent_16502154/bandpass_tightcrop_700_4000hz.wav,0.9958,0.9958,dawn,unknown,5.0,1680133,1410.0,1413.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; no hard overlapping annotation in bandpass crop; spectral_clutter_ok coverage=0.0104, components_per_s=7.20, col_gt25=0.0000"
crested_bellbird_top35_20_7247727,crested_bellbird,Crested Bellbird,Oreoica gutturalis,7247727,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/20_audioevent_7247727/bandpass_tightcrop_700_4000hz.wav,0.9957,0.9957,dawn,unknown,5.0,5321,4476.0,4479.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.1958>0.0500; too_many_bright_call_marks_per_s=332.60>10.00; dense_vertical_overlap_fraction=0.1601>0.0400
crested_bellbird_top35_21_12520433,crested_bellbird,Crested Bellbird,Oreoica gutturalis,12520433,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/21_audioevent_12520433/bandpass_tightcrop_700_4000hz.wav,0.9956,0.9956,dawn,unknown,2.733,1678808,5901.0,5907.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; no hard overlapping annotation in bandpass crop; spectral_clutter_ok coverage=0.0073, components_per_s=3.29, col_gt25=0.0000"
crested_bellbird_top35_22_3331934,crested_bellbird,Crested Bellbird,Oreoica gutturalis,3331934,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/22_audioevent_3331934/bandpass_tightcrop_700_4000hz.wav,0.9956,0.9956,dawn,unknown,5.0,1671452,3363.0,3366.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=14.00>10.00
crested_bellbird_top35_23_10765071,crested_bellbird,Crested Bellbird,Oreoica gutturalis,10765071,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/23_audioevent_10765071/bandpass_tightcrop_700_4000hz.wav,0.9955,0.9955,dawn,unknown,5.0,216063,3012.0,3015.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.1724>0.0500; too_many_bright_call_marks_per_s=333.20>10.00; dense_vertical_overlap_fraction=0.0406>0.0400
crested_bellbird_top35_24_3829991,crested_bellbird,Crested Bellbird,Oreoica gutturalis,3829991,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/24_audioevent_3829991/bandpass_tightcrop_700_4000hz.wav,0.9953,0.9953,dawn,unknown,5.0,215635,492.0,495.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=23.00>10.00
crested_bellbird_top35_25_10030255,crested_bellbird,Crested Bellbird,Oreoica gutturalis,10030255,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/25_audioevent_10030255/bandpass_tightcrop_700_4000hz.wav,0.9949,0.9949,dawn,unknown,5.0,1677414,1707.0,1716.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=36.80>10.00
crested_bellbird_top35_26_6385757,crested_bellbird,Crested Bellbird,Oreoica gutturalis,6385757,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/26_audioevent_6385757/bandpass_tightcrop_700_4000hz.wav,0.9948,0.9948,dawn,unknown,5.0,1539248,3870.0,3873.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=43.20>10.00
crested_bellbird_top35_27_16248574,crested_bellbird,Crested Bellbird,Oreoica gutturalis,16248574,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/27_audioevent_16248574/bandpass_tightcrop_700_4000hz.wav,0.9948,0.9948,dawn,unknown,5.0,5391,2001.0,2004.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=108.40>10.00
crested_bellbird_top35_28_19244035,crested_bellbird,Crested Bellbird,Oreoica gutturalis,19244035,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/28_audioevent_19244035/bandpass_tightcrop_700_4000hz.wav,0.9948,0.9948,dawn,unknown,5.0,1672079,2895.0,2898.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=97.80>10.00
crested_bellbird_top35_29_3841070,crested_bellbird,Crested Bellbird,Oreoica gutturalis,3841070,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/29_audioevent_3841070/bandpass_tightcrop_700_4000hz.wav,0.9946,0.9946,dawn,unknown,5.0,1678493,3372.0,3375.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=11.20>10.00
crested_bellbird_top35_30_14451737,crested_bellbird,Crested Bellbird,Oreoica gutturalis,14451737,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/30_audioevent_14451737/bandpass_tightcrop_700_4000hz.wav,0.9942,0.9942,dawn,unknown,5.0,1313676,5964.0,5970.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; no hard overlapping annotation in bandpass crop; spectral_clutter_ok coverage=0.0064, components_per_s=5.40, col_gt25=0.0000"
crested_bellbird_top35_31_7780253,crested_bellbird,Crested Bellbird,Oreoica gutturalis,7780253,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/31_audioevent_7780253/bandpass_tightcrop_700_4000hz.wav,0.9941,0.9941,dawn,unknown,5.0,1539689,6213.0,6219.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=81.20>10.00
crested_bellbird_top35_32_6598312,crested_bellbird,Crested Bellbird,Oreoica gutturalis,6598312,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/32_audioevent_6598312/bandpass_tightcrop_700_4000hz.wav,0.994,0.994,dawn,unknown,5.0,215817,3591.0,3594.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=10.40>10.00
crested_bellbird_top35_33_11118205,crested_bellbird,Crested Bellbird,Oreoica gutturalis,11118205,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/33_audioevent_11118205/bandpass_tightcrop_700_4000hz.wav,0.994,0.994,dawn,unknown,5.0,5291,6171.0,6174.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.0557>0.0500; too_many_bright_call_marks_per_s=200.80>10.00
crested_bellbird_top35_34_10010776,crested_bellbird,Crested Bellbird,Oreoica gutturalis,10010776,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/34_audioevent_10010776/bandpass_tightcrop_700_4000hz.wav,0.9938,0.9938,dawn,unknown,5.0,215683,2487.0,2490.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.1554>0.0500; too_many_bright_call_marks_per_s=335.60>10.00
crested_bellbird_top35_35_11494420,crested_bellbird,Crested Bellbird,Oreoica gutturalis,11494420,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/crested_bellbird/items/35_audioevent_11494420/bandpass_tightcrop_700_4000hz.wav,0.9932,0.9932,dawn,unknown,5.0,216019,6768.0,6777.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=700-4000Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=39.60>10.00
horsfields_bronze_cuckoo_final_10_23635897,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,23635897,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/12_audioevent_23635897/audio_refined.wav,0.998,11.096118,morning,summer,0.840,1402712,1.040,1.880,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_11_18696395,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,18696395,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/13_audioevent_18696395/audio_refined.wav,0.9974,5.665393,dawn,winter,0.910,1539219,0.820,1.730,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_21_11454483,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,11454483,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/supplement_to_30_v1/items/06_audioevent_11454483/audio_bandpass.wav,0.9982,4.98298,dawn,winter,4.000,1680688,,,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,supplement_v1; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_4_13395066,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,13395066,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/04_audioevent_13395066/audio_refined.wav,0.9996,4.942894,morning,winter,0.930,1539500,3.880,4.810,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_17_18693695,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,18693695,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/19_audioevent_18693695/audio_refined.wav,0.9954,4.933436,morning,summer,0.860,1681879,1.180,2.040,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_1_10030361,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,10030361,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/01_audioevent_10030361/audio_refined.wav,0.9998,4.854007,dawn,spring,0.890,1677414,1.930,2.820,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_9_13821609,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,13821609,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/09_audioevent_13821609/audio_refined.wav,0.9986,3.995286,dawn,summer,0.800,1402222,1.675,2.475,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
