clip_path,recording_id,clip_index,sample_bin,sample_local_date,month,month_range,day_of_year,hour_local,temperature_c,humidity_pct,wind_speed_ms,wind_direction_deg,precipitation_mm,precipitation_daily_mm,days_since_rain,has_activity,event_count,high_confidence_event_count,activity_score_max,activity_score_mean,activity_density_per_minute,top_labels
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_007.webm,216301,7,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_008.webm,216301,8,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_009.webm,216301,9,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_010.webm,216301,10,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_011.webm,216301,11,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_012.webm,216301,12,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_013.webm,216301,13,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_014.webm,216301,14,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_015.webm,216301,15,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_016.webm,216301,16,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_017.webm,216301,17,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_018.webm,216301,18,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_019.webm,216301,19,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_020.webm,216301,20,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_021.webm,216301,21,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_022.webm,216301,22,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_023.webm,216301,23,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216301/site_257_item_216301_clip_024.webm,216301,24,afternoon,2020-03-21,3,March-May,81,14,35.5,20.35,2.69,177.2,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_001.webm,216302,1,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_002.webm,216302,2,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_003.webm,216302,3,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_004.webm,216302,4,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_005.webm,216302,5,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_006.webm,216302,6,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_007.webm,216302,7,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_008.webm,216302,8,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_009.webm,216302,9,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_010.webm,216302,10,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_011.webm,216302,11,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_012.webm,216302,12,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_013.webm,216302,13,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_014.webm,216302,14,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_015.webm,216302,15,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_016.webm,216302,16,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_017.webm,216302,17,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_018.webm,216302,18,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_019.webm,216302,19,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_020.webm,216302,20,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_021.webm,216302,21,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_022.webm,216302,22,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_023.webm,216302,23,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216302/site_257_item_216302_clip_024.webm,216302,24,night,2020-03-21,3,March-May,81,22,22.51,50.5,2.12,149.7,0.0,0.0,10,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_001.webm,216464,1,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_002.webm,216464,2,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_003.webm,216464,3,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_004.webm,216464,4,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_005.webm,216464,5,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_006.webm,216464,6,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_007.webm,216464,7,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_008.webm,216464,8,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_009.webm,216464,9,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_010.webm,216464,10,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_011.webm,216464,11,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_012.webm,216464,12,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_013.webm,216464,13,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_014.webm,216464,14,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_015.webm,216464,15,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_016.webm,216464,16,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_017.webm,216464,17,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_018.webm,216464,18,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_019.webm,216464,19,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_020.webm,216464,20,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_021.webm,216464,21,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_022.webm,216464,22,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_023.webm,216464,23,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216464/site_257_item_216464_clip_024.webm,216464,24,morning,2020-04-04,4,March-May,95,8,19.51,63.27,4.93,217.0,0.0,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_001.webm,216466,1,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_002.webm,216466,2,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_003.webm,216466,3,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_004.webm,216466,4,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_005.webm,216466,5,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_006.webm,216466,6,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_007.webm,216466,7,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_008.webm,216466,8,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_009.webm,216466,9,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_010.webm,216466,10,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_011.webm,216466,11,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_012.webm,216466,12,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_013.webm,216466,13,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_014.webm,216466,14,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_015.webm,216466,15,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_016.webm,216466,16,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_017.webm,216466,17,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_018.webm,216466,18,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_019.webm,216466,19,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_020.webm,216466,20,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_021.webm,216466,21,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_022.webm,216466,22,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_023.webm,216466,23,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_024.webm,216466,24,dawn,2020-04-04,4,March-May,95,6,18.07,85.75,4.17,234.1,0.06,4.83,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_001.webm,216470,1,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_002.webm,216470,2,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_003.webm,216470,3,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_004.webm,216470,4,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_005.webm,216470,5,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_006.webm,216470,6,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_007.webm,216470,7,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_008.webm,216470,8,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_009.webm,216470,9,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_010.webm,216470,10,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_011.webm,216470,11,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_012.webm,216470,12,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_013.webm,216470,13,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_014.webm,216470,14,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_015.webm,216470,15,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_016.webm,216470,16,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_017.webm,216470,17,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_018.webm,216470,18,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_019.webm,216470,19,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_020.webm,216470,20,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_021.webm,216470,21,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_022.webm,216470,22,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_023.webm,216470,23,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216470/site_257_item_216470_clip_024.webm,216470,24,afternoon,2020-04-04,4,March-May,95,14,26.25,33.68,5.71,241.4,0.0,4.32,0,False,0,0,0.0,0.0,0.0,
