clip_id,segment_id,recording_id,recording_date,diel_bin,season,split,duration_s,audio_path,caption,temperature_c,humidity_pct,wind_speed_ms,status
0180_1535731_clip018_s000,1535731_clip018_s000,1535731,2024-03-26,morning,autumn,train,10.797,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0180_1535731_clip018_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (22C), dry air, moderate wind, no music, no machinery",21.7,32.64,3.36,ok
0181_1534209_clip002_s000,1534209_clip002_s000,1534209,2024-04-23,morning,autumn,train,13.444,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0181_1534209_clip002_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,60.59,3.6,ok
0182_1534209_clip008_s000,1534209_clip008_s000,1534209,2024-04-23,morning,autumn,train,10.704,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0182_1534209_clip008_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,60.59,3.6,ok
0183_1534209_clip011_s000,1534209_clip011_s000,1534209,2024-04-23,morning,autumn,train,14.327,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0183_1534209_clip011_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,60.59,3.6,ok
0184_1534209_clip014_s000,1534209_clip014_s000,1534209,2024-04-23,morning,autumn,train,11.378,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0184_1534209_clip014_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,60.59,3.6,ok
0185_1534209_clip017_s000,1534209_clip017_s000,1534209,2024-04-23,morning,autumn,train,11.076,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0185_1534209_clip017_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,60.59,3.6,ok
0186_1534209_clip021_s000,1534209_clip021_s000,1534209,2024-04-23,morning,autumn,train,12.771,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0186_1534209_clip021_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,60.59,3.6,ok
0187_1534209_clip022_s000,1534209_clip022_s000,1534209,2024-04-23,morning,autumn,train,11.54,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0187_1534209_clip022_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,60.59,3.6,ok
0188_1534209_clip022_s001,1534209_clip022_s001,1534209,2024-04-23,morning,autumn,train,12.817,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0188_1534209_clip022_s001/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,60.59,3.6,ok
0189_1536554_clip008_s000,1536554_clip008_s000,1536554,2024-05-16,morning,autumn,train,13.514,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0189_1536554_clip008_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, cold (13C), humid air, moderate wind, no music, no machinery",13.03,77.99,3.42,ok
0190_1672053_clip005_s000,1672053_clip005_s000,1672053,2025-04-14,morning,autumn,train,11.006,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0190_1672053_clip005_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (21C), moderate humidity, moderate wind, no music, no machinery",21.43,68.33,2.99,ok
0191_1672053_clip009_s000,1672053_clip009_s000,1672053,2025-04-14,morning,autumn,train,13.421,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0191_1672053_clip009_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (21C), moderate humidity, moderate wind, no music, no machinery",21.43,68.33,2.99,ok
0192_1672053_clip018_s000,1672053_clip018_s000,1672053,2025-04-14,morning,autumn,train,10.937,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0192_1672053_clip018_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (21C), moderate humidity, moderate wind, no music, no machinery",21.43,68.33,2.99,ok
0193_1675916_clip012_s000,1675916_clip012_s000,1675916,2025-05-07,morning,autumn,train,10.588,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0193_1675916_clip012_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,67.16,2.53,ok
0194_1675916_clip012_s001,1675916_clip012_s001,1675916,2025-05-07,morning,autumn,train,14.187,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0194_1675916_clip012_s001/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,67.16,2.53,ok
0195_1675916_clip017_s000,1675916_clip017_s000,1675916,2025-05-07,morning,autumn,train,10.844,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0195_1675916_clip017_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,67.16,2.53,ok
0196_1675916_clip019_s000,1675916_clip019_s000,1675916,2025-05-07,morning,autumn,train,14.536,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0196_1675916_clip019_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,67.16,2.53,ok
0197_1675916_clip024_s000,1675916_clip024_s000,1675916,2025-05-07,morning,autumn,train,13.328,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0197_1675916_clip024_s000/audio.wav,"morning autumn ambient soundscape, Bowra dry woodland, Australia, mild (18C), moderate humidity, moderate wind, no music, no machinery",17.89,67.16,2.53,ok
0198_216473_clip006_s000,216473_clip006_s000,216473,2020-04-04,night,autumn,train,10.263,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0198_216473_clip006_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0199_216473_clip006_s001,216473_clip006_s001,216473,2020-04-04,night,autumn,train,11.749,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0199_216473_clip006_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0200_216473_clip007_s000,216473_clip007_s000,216473,2020-04-04,night,autumn,val,11.726,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0200_216473_clip007_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0201_216473_clip007_s001,216473_clip007_s001,216473,2020-04-04,night,autumn,train,12.562,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0201_216473_clip007_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0202_216473_clip009_s000,216473_clip009_s000,216473,2020-04-04,night,autumn,train,11.564,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0202_216473_clip009_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0203_216473_clip011_s000,216473_clip011_s000,216473,2020-04-04,night,autumn,train,19.064,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0203_216473_clip011_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0204_216473_clip011_s001,216473_clip011_s001,216473,2020-04-04,night,autumn,train,10.681,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0204_216473_clip011_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0205_216473_clip012_s000,216473_clip012_s000,216473,2020-04-04,night,autumn,train,12.423,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0205_216473_clip012_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0206_216473_clip012_s001,216473_clip012_s001,216473,2020-04-04,night,autumn,train,12.701,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0206_216473_clip012_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0207_216473_clip012_s002,216473_clip012_s002,216473,2020-04-04,night,autumn,train,10.519,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0207_216473_clip012_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0208_216473_clip012_s003,216473_clip012_s003,216473,2020-04-04,night,autumn,train,18.553,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0208_216473_clip012_s003/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0209_216473_clip013_s000,216473_clip013_s000,216473,2020-04-04,night,autumn,train,12.353,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0209_216473_clip013_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0210_216473_clip013_s001,216473_clip013_s001,216473,2020-04-04,night,autumn,train,11.076,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0210_216473_clip013_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0211_216473_clip015_s000,216473_clip015_s000,216473,2020-04-04,night,autumn,train,14.141,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0211_216473_clip015_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0212_216473_clip015_s001,216473_clip015_s001,216473,2020-04-04,night,autumn,train,12.632,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0212_216473_clip015_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0213_216473_clip015_s002,216473_clip015_s002,216473,2020-04-04,night,autumn,train,11.029,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0213_216473_clip015_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0214_216473_clip015_s003,216473_clip015_s003,216473,2020-04-04,night,autumn,train,15.418,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0214_216473_clip015_s003/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0215_216473_clip015_s004,216473_clip015_s004,216473,2020-04-04,night,autumn,train,11.053,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0215_216473_clip015_s004/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0216_216473_clip015_s005,216473_clip015_s005,216473,2020-04-04,night,autumn,val,12.585,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0216_216473_clip015_s005/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0217_216473_clip016_s000,216473_clip016_s000,216473,2020-04-04,night,autumn,train,10.077,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0217_216473_clip016_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0218_216473_clip016_s001,216473_clip016_s001,216473,2020-04-04,night,autumn,train,10.635,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0218_216473_clip016_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0219_216473_clip016_s002,216473_clip016_s002,216473,2020-04-04,night,autumn,train,16.834,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0219_216473_clip016_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0220_216473_clip017_s000,216473_clip017_s000,216473,2020-04-04,night,autumn,train,14.327,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0220_216473_clip017_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0221_216473_clip017_s001,216473_clip017_s001,216473,2020-04-04,night,autumn,train,10.844,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0221_216473_clip017_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0222_216473_clip018_s000,216473_clip018_s000,216473,2020-04-04,night,autumn,train,11.564,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0222_216473_clip018_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0223_216473_clip018_s001,216473_clip018_s001,216473,2020-04-04,night,autumn,train,14.559,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0223_216473_clip018_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0224_216473_clip019_s000,216473_clip019_s000,216473,2020-04-04,night,autumn,train,11.981,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0224_216473_clip019_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0225_216473_clip021_s000,216473_clip021_s000,216473,2020-04-04,night,autumn,train,10.403,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0225_216473_clip021_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0226_216473_clip021_s001,216473_clip021_s001,216473,2020-04-04,night,autumn,train,11.819,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0226_216473_clip021_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0227_216473_clip021_s002,216473_clip021_s002,216473,2020-04-04,night,autumn,train,11.889,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0227_216473_clip021_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0228_216473_clip022_s000,216473_clip022_s000,216473,2020-04-04,night,autumn,val,11.54,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0228_216473_clip022_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0229_216473_clip023_s000,216473_clip023_s000,216473,2020-04-04,night,autumn,train,14.466,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0229_216473_clip023_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0230_216473_clip023_s001,216473_clip023_s001,216473,2020-04-04,night,autumn,train,10.913,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0230_216473_clip023_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0231_216473_clip024_s000,216473_clip024_s000,216473,2020-04-04,night,autumn,train,10.635,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0231_216473_clip024_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), humid air, light breeze, no music, no machinery",13.89,72.83,1.39,ok
0232_1313390_clip001_s000,1313390_clip001_s000,1313390,2023-04-09,night,autumn,val,13.653,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0232_1313390_clip001_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0233_1313390_clip001_s001,1313390_clip001_s001,1313390,2023-04-09,night,autumn,train,10.728,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0233_1313390_clip001_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0234_1313390_clip001_s002,1313390_clip001_s002,1313390,2023-04-09,night,autumn,train,11.285,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0234_1313390_clip001_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0235_1313390_clip002_s000,1313390_clip002_s000,1313390,2023-04-09,night,autumn,train,12.167,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0235_1313390_clip002_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0236_1313390_clip003_s000,1313390_clip003_s000,1313390,2023-04-09,night,autumn,train,10.658,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0236_1313390_clip003_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0237_1313390_clip005_s000,1313390_clip005_s000,1313390,2023-04-09,night,autumn,train,11.006,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0237_1313390_clip005_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0238_1313390_clip006_s000,1313390_clip006_s000,1313390,2023-04-09,night,autumn,train,13.328,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0238_1313390_clip006_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0239_1313390_clip006_s001,1313390_clip006_s001,1313390,2023-04-09,night,autumn,train,11.215,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0239_1313390_clip006_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0240_1313390_clip007_s000,1313390_clip007_s000,1313390,2023-04-09,night,autumn,train,16.068,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0240_1313390_clip007_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0241_1313390_clip008_s000,1313390_clip008_s000,1313390,2023-04-09,night,autumn,train,10.635,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0241_1313390_clip008_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0242_1313390_clip008_s001,1313390_clip008_s001,1313390,2023-04-09,night,autumn,train,13.305,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0242_1313390_clip008_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0243_1313390_clip008_s002,1313390_clip008_s002,1313390,2023-04-09,night,autumn,train,11.169,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0243_1313390_clip008_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0244_1313390_clip008_s003,1313390_clip008_s003,1313390,2023-04-09,night,autumn,train,12.469,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0244_1313390_clip008_s003/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0245_1313390_clip008_s004,1313390_clip008_s004,1313390,2023-04-09,night,autumn,val,10.704,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0245_1313390_clip008_s004/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0246_1313390_clip009_s000,1313390_clip009_s000,1313390,2023-04-09,night,autumn,train,10.194,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0246_1313390_clip009_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0247_1313390_clip009_s001,1313390_clip009_s001,1313390,2023-04-09,night,autumn,train,11.006,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0247_1313390_clip009_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0248_1313390_clip009_s002,1313390_clip009_s002,1313390,2023-04-09,night,autumn,train,11.215,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0248_1313390_clip009_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0249_1313390_clip010_s000,1313390_clip010_s000,1313390,2023-04-09,night,autumn,val,10.356,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0249_1313390_clip010_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0250_1313390_clip010_s001,1313390_clip010_s001,1313390,2023-04-09,night,autumn,train,14.907,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0250_1313390_clip010_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0251_1313390_clip011_s000,1313390_clip011_s000,1313390,2023-04-09,night,autumn,train,10.983,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0251_1313390_clip011_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0252_1313390_clip011_s001,1313390_clip011_s001,1313390,2023-04-09,night,autumn,train,11.749,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0252_1313390_clip011_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0253_1313390_clip011_s002,1313390_clip011_s002,1313390,2023-04-09,night,autumn,train,11.494,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0253_1313390_clip011_s002/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0254_1313390_clip011_s003,1313390_clip011_s003,1313390,2023-04-09,night,autumn,train,17.763,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0254_1313390_clip011_s003/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0255_1313390_clip011_s004,1313390_clip011_s004,1313390,2023-04-09,night,autumn,train,10.124,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0255_1313390_clip011_s004/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0256_1313390_clip012_s000,1313390_clip012_s000,1313390,2023-04-09,night,autumn,train,11.215,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0256_1313390_clip012_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (14C), moderate humidity, light breeze, no music, no machinery",13.96,46.37,1.71,ok
0257_1313286_clip001_s000,1313286_clip001_s000,1313286,2023-05-10,night,autumn,train,10.263,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0257_1313286_clip001_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, no music, no machinery",10.9,53.11,1.4,ok
0258_1313286_clip002_s000,1313286_clip002_s000,1313286,2023-05-10,night,autumn,train,10.147,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0258_1313286_clip002_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, no music, no machinery",10.9,53.11,1.4,ok
0259_1313286_clip002_s001,1313286_clip002_s001,1313286,2023-05-10,night,autumn,train,11.308,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0259_1313286_clip002_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, no music, no machinery",10.9,53.11,1.4,ok
0260_1313286_clip003_s000,1313286_clip003_s000,1313286,2023-05-10,night,autumn,train,10.82,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0260_1313286_clip003_s000/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, no music, no machinery",10.9,53.11,1.4,ok
0261_1313286_clip003_s001,1313286_clip003_s001,1313286,2023-05-10,night,autumn,train,10.844,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0261_1313286_clip003_s001/audio.wav,"night autumn ambient soundscape, Bowra dry woodland, Australia, cold (11C), moderate humidity, light breeze, no music, no machinery",10.9,53.11,1.4,ok
