clip_id,segment_id,recording_id,recording_date,diel_bin,season,split,duration_s,audio_path,caption,temperature_c,humidity_pct,wind_speed_ms,status
0638_4883_clip024_s000,4883_clip024_s000,4883,2019-10-04,night,spring,train,14.211,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0638_4883_clip024_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-04, no music, no machinery",23.74,22.54,1.48,ok
0639_214518_clip001_s000,214518_clip001_s000,214518,2019-10-22,night,spring,train,10.101,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0639_214518_clip001_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-22, no music, no machinery",23.72,24.78,1.83,ok
0640_214518_clip003_s000,214518_clip003_s000,214518,2019-10-22,night,spring,train,11.146,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0640_214518_clip003_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-22, no music, no machinery",23.72,24.78,1.83,ok
0641_214518_clip003_s001,214518_clip003_s001,214518,2019-10-22,night,spring,train,10.147,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0641_214518_clip003_s001/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-22, no music, no machinery",23.72,24.78,1.83,ok
0642_214518_clip005_s000,214518_clip005_s000,214518,2019-10-22,night,spring,train,10.426,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0642_214518_clip005_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-22, no music, no machinery",23.72,24.78,1.83,ok
0643_214518_clip007_s000,214518_clip007_s000,214518,2019-10-22,night,spring,train,15.302,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0643_214518_clip007_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-22, no music, no machinery",23.72,24.78,1.83,ok
0644_214518_clip010_s000,214518_clip010_s000,214518,2019-10-22,night,spring,train,11.703,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0644_214518_clip010_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-22, no music, no machinery",23.72,24.78,1.83,ok
0645_214518_clip012_s000,214518_clip012_s000,214518,2019-10-22,night,spring,train,12.376,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0645_214518_clip012_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-22, no music, no machinery",23.72,24.78,1.83,ok
0646_214518_clip019_s000,214518_clip019_s000,214518,2019-10-22,night,spring,val,13.584,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0646_214518_clip019_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-22, no music, no machinery",23.72,24.78,1.83,ok
0647_214518_clip020_s000,214518_clip020_s000,214518,2019-10-22,night,spring,train,10.728,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0647_214518_clip020_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-22, no music, no machinery",23.72,24.78,1.83,ok
0648_214518_clip021_s000,214518_clip021_s000,214518,2019-10-22,night,spring,val,11.796,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0648_214518_clip021_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (24C), dry air, light breeze, recorded 2019-10-22, no music, no machinery",23.72,24.78,1.83,ok
0649_214665_clip001_s000,214665_clip001_s000,214665,2019-11-03,night,spring,train,10.542,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0649_214665_clip001_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (18C), humid air, light breeze, recorded 2019-11-03, no music, no machinery",17.71,91.18,0.82,ok
0650_214665_clip004_s000,214665_clip004_s000,214665,2019-11-03,night,spring,train,11.169,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0650_214665_clip004_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (18C), humid air, light breeze, recorded 2019-11-03, no music, no machinery",17.71,91.18,0.82,ok
0651_214665_clip011_s000,214665_clip011_s000,214665,2019-11-03,night,spring,train,10.124,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0651_214665_clip011_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (18C), humid air, light breeze, recorded 2019-11-03, no music, no machinery",17.71,91.18,0.82,ok
0652_214665_clip011_s001,214665_clip011_s001,214665,2019-11-03,night,spring,val,13.793,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0652_214665_clip011_s001/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (18C), humid air, light breeze, recorded 2019-11-03, no music, no machinery",17.71,91.18,0.82,ok
0653_214665_clip014_s000,214665_clip014_s000,214665,2019-11-03,night,spring,train,11.099,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0653_214665_clip014_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (18C), humid air, light breeze, recorded 2019-11-03, no music, no machinery",17.71,91.18,0.82,ok
0654_214665_clip014_s001,214665_clip014_s001,214665,2019-11-03,night,spring,train,12.167,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0654_214665_clip014_s001/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (18C), humid air, light breeze, recorded 2019-11-03, no music, no machinery",17.71,91.18,0.82,ok
0655_214665_clip015_s000,214665_clip015_s000,214665,2019-11-03,night,spring,val,10.704,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0655_214665_clip015_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (18C), humid air, light breeze, recorded 2019-11-03, no music, no machinery",17.71,91.18,0.82,ok
0656_214665_clip015_s001,214665_clip015_s001,214665,2019-11-03,night,spring,train,10.797,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0656_214665_clip015_s001/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (18C), humid air, light breeze, recorded 2019-11-03, no music, no machinery",17.71,91.18,0.82,ok
0657_214665_clip016_s000,214665_clip016_s000,214665,2019-11-03,night,spring,train,12.655,resources/site_257_bowra-dry-a/mvp1_all_conditioned_dataset/clips/0657_214665_clip016_s000/audio.wav,"night spring ambient soundscape, Bowra dry woodland, Australia, mild (18C), humid air, light breeze, recorded 2019-11-03, no music, no machinery",17.71,91.18,0.82,ok
